date,year,month,day,artist,mix_title,full_title
2010-11-20,2010,11,20,2000 and One,Essential Mix,2010-11-20 - 2000 and One - Essential Mix
2010-11-27,2010,11,27,Roska,Essential Mix,2010-11-27 - Roska - Essential Mix
2010-12-04,2010,12,04,Sander Kleinenberg,Essential Mix,2010-12-04 - Sander Kleinenberg - Essential Mix
2010-12-11,2010,12,11,Avicii,Essential Mix,2010-12-11 - Avicii - Essential Mix
2010-12-25,2010,12,25,Swedish House Mafia,Essential Mix Of The Year,2010-12-25 - Swedish House Mafia - Essential Mix Of The Year
2011-01-01,2011,01,01,VA,Essential Mix (Ibiza Repeats),2011-01-01 - VA - Essential Mix (Ibiza Repeats)
2011-01-08,2011,01,08,Retro/Grade,Essential Mix,2011-01-08 - Retro/Grade - Essential Mix
2011-01-15,2011,01,15,Gareth Wyn,Essential Mix,2011-01-15 - Gareth Wyn - Essential Mix
2011-01-22,2011,01,22,Beardyman,Essential Mix,2011-01-22 - Beardyman - Essential Mix
2011-02-05,2011,02,05,Marco Carola,Essential Mix,2011-02-05 - Marco Carola - Essential Mix
2011-02-12,2011,02,12,Cosmic Gate,Essential Mix,2011-02-12 - Cosmic Gate - Essential Mix
2011-02-19,2011,02,19,Laidback Luke,Essential Mix,2011-02-19 - Laidback Luke - Essential Mix
2011-02-26,2011,02,26,Carl Craig,20 Years Planet E (Essential Mix),2011-02-26 - Carl Craig - 20 Years Planet E (Essential Mix)
2011-03-05,2011,03,05,Soul Clap (The Electric Pickle),Essential Mix,2011-03-05 - Soul Clap (The Electric Pickle) - Essential Mix
2011-03-12,2011,03,12,Kode9,Essential Mix,2011-03-12 - Kode9 - Essential Mix
2011-03-19,2011,03,19,Dimitri From Paris,Essential Mix,2011-03-19 - Dimitri From Paris - Essential Mix
2011-03-26,2011,03,26,Robert Babicz,Essential Mix,2011-03-26 - Robert Babicz - Essential Mix
2011-04-02,2011,04,02,Brodinski,Essential Mix,2011-04-02 - Brodinski - Essential Mix
2011-04-09,2011,04,09,Pete Tong,Essential Mix,2011-04-09 - Pete Tong - Essential Mix
2011-04-16,2011,04,16,Alex Metric,Essential Mix,2011-04-16 - Alex Metric - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2011-03-27 - Axwell, Norman Doray @ Surfcomber Hotel, WMC (Essential Mix, 2011-04-23)"
unknown,unknown,unknown,unknown,unknown,unknown,"2011-03-25 - Riva Starr, Funkagenda @ Surfcomber Hotel, WMC (Essential Mix, 2011-04-30)"
2011-05-07,2011,05,07,Seth Troxler,Essential Mix,2011-05-07 - Seth Troxler - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2011-04-22 - Sharam @ Warung Beach, Brazil (Essential Mix, 2011-05-14)"
unknown,unknown,unknown,unknown,unknown,unknown,"2011-05-14 - Calvin Harris @ Über, Carlisle, One Big Weekend (Essential Mix, 2011-05-21)"
2011-05-28,2011,05,28,Carl Craig,Essential Mix,2011-05-28 - Carl Craig - Essential Mix
2011-06-04,2011,06,04,Derrick Carter,Essential Mix,2011-06-04 - Derrick Carter - Essential Mix
2011-06-11,2011,06,11,Japanese Popstars,Essential Mix,2011-06-11 - Japanese Popstars - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2011-06-1X - VA @ Rockness Festival (Essential Mix, 2011-06-18)"
unknown,unknown,unknown,unknown,unknown,unknown,"2011-06-17 - Redlight, Scuba @ Sonar (Essential Mix, 2011-06-25)"
2011-07-02,2011,07,02,Above & Beyond,Essential Mix,2011-07-02 - Above & Beyond - Essential Mix
2011-07-09,2011,07,09,Maya Jane Coles,Essential Mix,2011-07-09 - Maya Jane Coles - Essential Mix
2011-07-16,2011,07,16,Martin Solveig,Essential Mix,2011-07-16 - Martin Solveig - Essential Mix
2011-07-23,2011,07,23,Brookes Brothers,Essential Mix,2011-07-23 - Brookes Brothers - Essential Mix
2011-07-30,2011,07,30,Paul Kalkbrenner,"Essential Mix - BBC Radio 1, London","2011-07-30 - Paul Kalkbrenner - Essential Mix - BBC Radio 1, London"
unknown,unknown,unknown,unknown,unknown,unknown,"2011-08-05 - VA @ Come Together, Space, Ibiza (Essential Mix, 2011-08-06)"
unknown,unknown,unknown,unknown,unknown,unknown,"2011-08-05 - VA @ Come Together, Space, Ibiza (Essential Mix, 2011-08-13)"
2011-08-20,2011,08,20,Stacey Pullen,Essential Mix,2011-08-20 - Stacey Pullen - Essential Mix
2011-08-27,2011,08,27,Jamie xx,Essential Mix,2011-08-27 - Jamie xx - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2011-08-2X - VA @ Creamfields, Daresbury Cheshire (Essential Mix)"
unknown,unknown,unknown,unknown,unknown,unknown,"2011-12-26 - VA @ Creamfields, Daresbury Cheshire (Essential Mix)"
2011-09-10,2011,09,10,Kaskade,Essential Mix,2011-09-10 - Kaskade - Essential Mix
2011-09-17,2011,09,17,James Blake,Essential Mix,2011-09-17 - James Blake - Essential Mix
2011-09-24,2011,09,24,Julio Bashmore,Essential Mix,2011-09-24 - Julio Bashmore - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2011-0X - Luciano @ Vagabundos, Pacha, Ibiza (Essential Mix, 2011-10-01)"
2011-10-08,2011,10,08,Modeselektor,Essential Mix,2011-10-08 - Modeselektor - Essential Mix
2011-10-15,2011,10,15,SBTRKT,Essential Mix,2011-10-15 - SBTRKT - Essential Mix
2011-10-22,2011,10,22,Art Department,Essential Mix,2011-10-22 - Art Department - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2011-10 - VA @ ADE (Essential Mix, 2011-10-29)"
2011-11-05,2011,11,05,"AN21, Max Vangeli",Essential Mix,"2011-11-05 - AN21, Max Vangeli - Essential Mix"
2011-11-12,2011,11,12,Alan Fitzpatrick,Essential Mix,2011-11-12 - Alan Fitzpatrick - Essential Mix
2011-11-19,2011,11,19,Joker,Essential Mix,2011-11-19 - Joker - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2011-11-18 - Eats Everything @ In:Motion, Motion Skate Park, Bristol (Essential Mix, 2011-11-26)"
2011-12-03,2011,12,03,Pearson Sound,Essential Mix,2011-12-03 - Pearson Sound - Essential Mix
2011-12-10,2011,12,10,Michael Woods,Essential Mix,2011-12-10 - Michael Woods - Essential Mix
2011-12-17,2011,12,17,VA,Essential Mix Of The Year Nominees Special,2011-12-17 - VA - Essential Mix Of The Year Nominees Special
2011-12-24,2011,12,24,Above & Beyond,Essential Mix Of The Year,2011-12-24 - Above & Beyond - Essential Mix Of The Year
2011-12-27,2011,12,27,Beardyman,Essential Mix,2011-12-27 - Beardyman - Essential Mix
2011-12-28,2011,12,28,Jamie xx,Essential Mix,2011-12-28 - Jamie xx - Essential Mix
2011-12-29,2011,12,29,SBTRKT,Essential Mix,2011-12-29 - SBTRKT - Essential Mix
2011-12-30,2011,12,30,"Axwell, Norman Doray",Essential Mix,"2011-12-30 - Axwell, Norman Doray - Essential Mix"
2012-01-07,2012,01,07,L-Vis 1990,Essential Mix,2012-01-07 - L-Vis 1990 - Essential Mix
2012-01-14,2012,01,14,Azari & III,Essential Mix,2012-01-14 - Azari & III - Essential Mix
2012-01-21,2012,01,21,The 2 Bears,Essential Mix,2012-01-21 - The 2 Bears - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,2012-01-27 - VA @ Hull City Hall (Essential Mix)
unknown,unknown,unknown,unknown,unknown,unknown,"2011-11-18 - Eats Everything @ In:Motion, Motion Skate Park, Bristol (Essential Mix, 2012-02-04)"
2012-02-11,2012,02,11,Arty,Essential Mix,2012-02-11 - Arty - Essential Mix
2012-02-18,2012,02,18,Maceo Plex,Essential Mix,2012-02-18 - Maceo Plex - Essential Mix
2012-02-25,2012,02,25,Scuba,Essential Mix,2012-02-25 - Scuba - Essential Mix
2012-03-03,2012,03,03,Butch,Essential Mix,2012-03-03 - Butch - Essential Mix
2012-03-10,2012,03,10,Moguai,Essential Mix,2012-03-10 - Moguai - Essential Mix
2012-03-17,2012,03,17,Martyn,Essential Mix,2012-03-17 - Martyn - Essential Mix
2012-03-24,2012,03,24,Alesso,Essential Mix,2012-03-24 - Alesso - Essential Mix
2012-03-31,2012,03,31,Guti,Essential Mix,2012-03-31 - Guti - Essential Mix
2012-04-07,2012,04,07,Rustie,Essential Mix,2012-04-07 - Rustie - Essential Mix
2012-04-14,2012,04,14,Flux Pavilion,Essential Mix,2012-04-14 - Flux Pavilion - Essential Mix
2012-04-21,2012,04,21,Rustie,Essential Mix,2012-04-21 - Rustie - Essential Mix
2012-04-28,2012,04,28,Nicky Romero,Essential Mix,2012-04-28 - Nicky Romero - Essential Mix
2012-05-05,2012,05,05,Groove Armada,Essential Mix,2012-05-05 - Groove Armada - Essential Mix
2012-05-12,2012,05,12,Nina Kraviz,Essential Mix,2012-05-12 - Nina Kraviz - Essential Mix
2012-05-19,2012,05,19,Nicolas Jaar,Essential Mix,2012-05-19 - Nicolas Jaar - Essential Mix
2012-05-26,2012,05,26,Dubfire,Essential Mix,2012-05-26 - Dubfire - Essential Mix
2012-06-02,2012,06,02,Hot Chip,Essential Mix,2012-06-02 - Hot Chip - Essential Mix
2012-06-09,2012,06,09,Jamie xx,Essential Mix,2012-06-09 - Jamie xx - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,2012-06-15 - VA @ Sonar At Night (Essential Mix)
2012-06-22,2012,06,22,Nicole Moudaber,Essential Mix,2012-06-22 - Nicole Moudaber - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2012-06-2X - Deadmau5, David Guetta @ BBC Radio 1 Hackney Weekend, Marshes, UK (Essential Mix, 2012-06-29)"
unknown,unknown,unknown,unknown,unknown,unknown,"2012-06-23 - Nero, Andy C @ BBC Radio 1 Hackney Weekend, Marshes, UK (Essential Mix, 2012-07-07)"
2012-07-14,2012,07,14,Jacques Lu Cont,Essential Mix,2012-07-14 - Jacques Lu Cont - Essential Mix
2012-07-21,2012,07,21,Paul Oakenfold,Fluorescence (Essential Mix),2012-07-21 - Paul Oakenfold - Fluorescence (Essential Mix)
2012-07-28,2012,07,28,Solomun,Essential Mix,2012-07-28 - Solomun - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2012-07-28 - DJ Sneak @ Carnival, Sankeys, Ibiza (Essential Mix, 2012-08-03)"
unknown,unknown,unknown,unknown,unknown,unknown,"2012-07-28 - Matt Tolfrey @ Carnival, Sankeys, Ibiza (Essential Mix, 2012-08-03)"
unknown,unknown,unknown,unknown,unknown,unknown,"2012-07-31 - Carl Cox @ 50th Birthday, Space, Ibiza (Essential Mix, 2012-08-03)"
unknown,unknown,unknown,unknown,unknown,unknown,"2012-08-04 - VA @ Cream, Privilege, Ibiza (Essential Mix, 2012-08-10)"
2012-08-18,2012,08,18,Totally Enormous Extinct Dinosaurs,Essential Mix,2012-08-18 - Totally Enormous Extinct Dinosaurs - Essential Mix
2012-08-25,2012,08,25,Miguel Campbell,Essential Mix,2012-08-25 - Miguel Campbell - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2012-08-25 - Avicii, Loadstar @ Creamfields, Daresbury Cheshire (Essential Mix, 2012-09-01)"
unknown,unknown,unknown,unknown,unknown,unknown,"2012-08-25 - Richie Hawtin @ 10 Years Watergate, Berlin (Essential Mix, 2012-09-01)"
2012-09-08,2012,09,08,Feed Me,Essential Mix,2012-09-08 - Feed Me - Essential Mix
2012-09-15,2012,09,15,"Christian Karlsson, Pontus Winnberg",Essential Mix,"2012-09-15 - Christian Karlsson, Pontus Winnberg - Essential Mix"
2012-09-22,2012,09,22,Drumsound & Bassline Smith,Essential Mix,2012-09-22 - Drumsound & Bassline Smith - Essential Mix
2012-09-29,2012,09,29,Davide Squillace,Essential Mix,2012-09-29 - Davide Squillace - Essential Mix
2012-10-06,2012,10,06,Photek,Essential Mix,2012-10-06 - Photek - Essential Mix
2012-10-13,2012,10,13,Dusky,Essential Mix,2012-10-13 - Dusky - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2012-10-05 - Yousef @ The Warehouse Project, Manchester (Essential Mix, 2012-10-20)"
2012-10-27,2012,10,27,Steve Aoki,Essential Mix,2012-10-27 - Steve Aoki - Essential Mix
2012-11-03,2012,11,03,Thomas Gold,Essential Mix,2012-11-03 - Thomas Gold - Essential Mix
2012-11-10,2012,11,10,Lee Foss,Essential Mix,2012-11-10 - Lee Foss - Essential Mix
2012-11-17,2012,11,17,Deetron,Essential Mix,2012-11-17 - Deetron - Essential Mix
2012-11-24,2012,11,24,Hardwell,Essential Mix,2012-11-24 - Hardwell - Essential Mix
2012-12-01,2012,12,01,The Gaslamp Killer,Essential Mix,2012-12-01 - The Gaslamp Killer - Essential Mix
2012-12-08,2012,12,08,Calyx & Teebee,Essential Mix,2012-12-08 - Calyx & Teebee - Essential Mix
2012-12-15,2012,12,15,Eats Everything,Essential Mix,2012-12-15 - Eats Everything - Essential Mix
2012-12-22,2012,12,22,Nicolas Jaar,Essential Mix Of The Year,2012-12-22 - Nicolas Jaar - Essential Mix Of The Year
2013-01-05,2013,01,05,Perseus & Jonas Rathsman,Essential Mix,2013-01-05 - Perseus & Jonas Rathsman - Essential Mix
2013-01-12,2013,01,12,Duke Dumont,Essential Mix,2013-01-12 - Duke Dumont - Essential Mix
2013-01-19,2013,01,19,George FitzGerald,Essential Mix,2013-01-19 - George FitzGerald - Essential Mix
2013-01-26,2013,01,26,Metrik,Essential Mix,2013-01-26 - Metrik - Essential Mix
2013-02-02,2013,02,02,Eric Prydz,Essential Mix,2013-02-02 - Eric Prydz - Essential Mix
2013-02-09,2013,02,09,Mat Zo,Essential Mix,2013-02-09 - Mat Zo - Essential Mix
2013-02-16,2013,02,16,Tensnake,Essential Mix,2013-02-16 - Tensnake - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2013-02-23 - Amirali, Felix Da Housecat @ Essential Mix"
2013-03-02,2013,03,02,Zeds Dead,Essential Mix,2013-03-02 - Zeds Dead - Essential Mix
2013-03-08,2013,03,08,Atoms For Peace,Essential Mix,2013-03-08 - Atoms For Peace - Essential Mix
2013-03-16,2013,03,16,Dirty South,Essential Mix,2013-03-16 - Dirty South - Essential Mix
2013-03-23,2013,03,23,Cedric Gervais,Essential Mix,2013-03-23 - Cedric Gervais - Essential Mix
2013-03-29,2013,03,29,Steve Angello,Essential Mix,2013-03-29 - Steve Angello - Essential Mix
2013-04-06,2013,04,06,Jaymo & Andy George,Essential Mix,2013-04-06 - Jaymo & Andy George - Essential Mix
2013-04-13,2013,04,13,Mala,Essential Mix,2013-04-13 - Mala - Essential Mix
2013-04-20,2013,04,20,Catz 'N Dogz,Essential Mix,2013-04-20 - Catz 'N Dogz - Essential Mix
2013-04-27,2013,04,27,Will Saul,Essential Mix,2013-04-27 - Will Saul - Essential Mix
2013-05-04,2013,05,04,Maya Jane Coles,Essential Mix,2013-05-04 - Maya Jane Coles - Essential Mix
2013-05-11,2013,05,11,Alix Perez,Essential Mix,2013-05-11 - Alix Perez - Essential Mix
2013-05-18,2013,05,18,Todd Edwards,Essential Mix,2013-05-18 - Todd Edwards - Essential Mix
2013-05-25,2013,05,25,Armin van Buuren,Essential Mix,2013-05-25 - Armin van Buuren - Essential Mix
2013-06-01,2013,06,01,Atoms For Peace,Essential Mix,2013-06-01 - Atoms For Peace - Essential Mix
2013-06-08,2013,06,08,The Juan MacLean,Essential Mix,2013-06-08 - The Juan MacLean - Essential Mix
2013-06-15,2013,06,15,Skrillex,Essential Mix,2013-06-15 - Skrillex - Essential Mix
2013-06-22,2013,06,22,Noir,Essential Mix,2013-06-22 - Noir - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,2013-06-29 - VA @ Glastonbury (Essential Mix)
2013-07-06,2013,07,06,Breach,Essential Mix,2013-07-06 - Breach - Essential Mix
2013-07-13,2013,07,13,Loadstar,Essential Mix,2013-07-13 - Loadstar - Essential Mix
2013-07-20,2013,07,20,Danny Daze,Essential Mix,2013-07-20 - Danny Daze - Essential Mix
2013-07-27,2013,07,27,Todd Terje,Essential Mix,2013-07-27 - Todd Terje - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2013-07-28 - Darius Syrossian @ VIVa WaRRIORS, Sankeys, Ibiza (Essential Mix, 2013-08-02)"
unknown,unknown,unknown,unknown,unknown,unknown,"2013-07-28 - Steve Lawler @ VIVa WaRRIORS, Sankeys, Ibiza (Essential Mix, 2013-08-02)"
unknown,unknown,unknown,unknown,unknown,unknown,"2013-07-24 - Jamie Jones @ Paradise, DC10, Ibiza (Essential Mix, 2013-08-03)"
unknown,unknown,unknown,unknown,unknown,unknown,"2013-07-24 - tINI @ Paradise, DC10, Ibiza (Essential Mix, 2013-08-03)"
unknown,unknown,unknown,unknown,unknown,unknown,"2013-08-03 - Eric Prydz @ Cream, Privilege, Ibiza (Essential Mix, 2013-08-04)"
unknown,unknown,unknown,unknown,unknown,unknown,"2013-08-03 - Hardwell, Danny Howard @ Cream, Privilege, Ibiza (Essential Mix, 2013-08-04)"
unknown,unknown,unknown,unknown,unknown,unknown,"2013-08-03 - Pete Tong @ Cream, Privilege, Ibiza (Essential Mix, 2013-08-04)"
unknown,unknown,unknown,unknown,unknown,unknown,"2013-08-03 - VA @ Cream, Privilege, Ibiza (Essential Mix, 2013-08-04)"
2013-08-10,2013,08,10,Disclosure,Essential Mix,2013-08-10 - Disclosure - Essential Mix
2013-08-17,2013,08,17,Hot Since 82,Essential Mix,2013-08-17 - Hot Since 82 - Essential Mix
2013-08-24,2013,08,24,Nervo,Essential Mix,2013-08-24 - Nervo - Essential Mix
2013-08-31,2013,08,31,Andy Baxter,Essential Mix,2013-08-31 - Andy Baxter - Essential Mix
2013-09-07,2013,09,07,Judge Jules,Essential Mix,2013-09-07 - Judge Jules - Essential Mix
2013-09-14,2013,09,14,Dixon,Essential Mix,2013-09-14 - Dixon - Essential Mix
2013-09-21,2013,09,21,Guy Gerber,Essential Mix,2013-09-21 - Guy Gerber - Essential Mix
2013-09-28,2013,09,28,The Martinez Brothers,Essential Mix,2013-09-28 - The Martinez Brothers - Essential Mix
2013-10-05,2013,10,05,Ben UFO,Essential Mix,2013-10-05 - Ben UFO - Essential Mix
2013-10-12,2013,10,12,Duck Sauce,Essential Mix,2013-10-12 - Duck Sauce - Essential Mix
2013-10-19,2013,10,19,H.O.S.H.,Essential Mix,2013-10-19 - H.O.S.H. - Essential Mix
2013-10-26,2013,10,26,W&W,Essential Mix,2013-10-26 - W&W - Essential Mix
2013-11-02,2013,11,02,Wilkinson,Essential Mix,2013-11-02 - Wilkinson - Essential Mix
2013-11-09,2013,11,09,Showtek,Essential Mix,2013-11-09 - Showtek - Essential Mix
2013-11-16,2013,11,16,Machinedrum,Essential Mix,2013-11-16 - Machinedrum - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2013-11-16 - Paul Woolford b2b James Zabiela @ The Warehouse Project (Essential Mix, 2013-12-14)"
unknown,unknown,unknown,unknown,unknown,unknown,"2013-11-16 - Rudimental @ The Warehouse Project (Essential Mix, 2013-12-14)"
2013-11-23,2013,11,23,Claude Vonstroke,Essential Mix,2013-11-23 - Claude Vonstroke - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2013-11-16 - Pete Tong b2b Eats Everything @ The Warehouse Project (Essential Mix, 2013-11-30)"
unknown,unknown,unknown,unknown,unknown,unknown,"2013-11-16 - Sasha @ The Warehouse Project (Essential Mix, 2013-11-30)"
unknown,unknown,unknown,unknown,unknown,unknown,"2013-11-16 - Booka Shade (Live PA) @ The Warehouse Project (Essential Mix, 2013-12-06)"
unknown,unknown,unknown,unknown,unknown,unknown,"2013-11-16 - Steve Lawler b2b Hot Since 82 @ The Warehouse Project (Essential Mix, 2013-12-06)"
2013-12-21,2013,12,21,Eric Prydz,Essential Mix,2013-12-21 - Eric Prydz - Essential Mix
2013-12-27,2013,12,27,Daft Punk,Radio 1's Essential Mix @ 20,2013-12-27 - Daft Punk - Radio 1's Essential Mix @ 20
2013-12-27,2013,12,27,LTJ Bukem & MC Conrad,Essential Mix,2013-12-27 - LTJ Bukem & MC Conrad - Essential Mix
2013-12-28,2013,12,28,Paul Oakenfold,Essential Mix,2013-12-28 - Paul Oakenfold - Essential Mix
2013-12-31,2013,12,31,Mr. Scruff,Essential Mix,2013-12-31 - Mr. Scruff - Essential Mix
2014-01-04,2014,01,04,Kölsch,Essential Mix,2014-01-04 - Kölsch - Essential Mix
2014-01-11,2014,01,11,Friend Within,Essential Mix,2014-01-11 - Friend Within - Essential Mix
2014-01-18,2014,01,18,Sunnery James & Ryan Marciano,Essential Mix,2014-01-18 - Sunnery James & Ryan Marciano - Essential Mix
2014-01-25,2014,01,25,DJ Snake,Essential Mix,2014-01-25 - DJ Snake - Essential Mix
2014-02-01,2014,02,01,Tiësto,Essential Mix,2014-02-01 - Tiësto - Essential Mix
2014-02-08,2014,02,08,MK,Essential Mix,2014-02-08 - MK - Essential Mix
2014-02-15,2014,02,15,R3hab,Essential Mix,2014-02-15 - R3hab - Essential Mix
2014-02-22,2014,02,22,Jordan Suckley,Essential Mix,2014-02-22 - Jordan Suckley - Essential Mix
2014-03-01,2014,03,01,Shadow Child,Essential Mix,2014-03-01 - Shadow Child - Essential Mix
2014-03-08,2014,03,08,Magda,Essential Mix,2014-03-08 - Magda - Essential Mix
2014-03-15,2014,03,15,Jackmaster,Essential Mix,2014-03-15 - Jackmaster - Essential Mix
2014-03-22,2014,03,22,Deep Dish,Essential Mix,2014-03-22 - Deep Dish - Essential Mix
2014-03-29,2014,03,29,Daniel Avery,Essential Mix,2014-03-29 - Daniel Avery - Essential Mix
2014-04-05,2014,04,05,Laurent Garnier,Essential Mix,2014-04-05 - Laurent Garnier - Essential Mix
2014-04-12,2014,04,12,Bonobo,Essential Mix,2014-04-12 - Bonobo - Essential Mix
2014-04-19,2014,04,19,Marcel Dettmann,Essential Mix,2014-04-19 - Marcel Dettmann - Essential Mix
2014-04-26,2014,04,26,Hot Natured,Essential Mix,2014-04-26 - Hot Natured - Essential Mix
2014-05-03,2014,05,03,Jakwob,Essential Mix,2014-05-03 - Jakwob - Essential Mix
2014-05-10,2014,05,10,Jimmy Edgar,Essential Mix,2014-05-10 - Jimmy Edgar - Essential Mix
2014-05-17,2014,05,17,Jackmaster,Essential Mix,2014-05-17 - Jackmaster - Essential Mix
2014-05-17,2014,05,17,"Jasper James, Dixon Avenue Basement Jams, Luma",Essential Mix,"2014-05-17 - Jasper James, Dixon Avenue Basement Jams, Luma - Essential Mix"
2014-05-24,2014,05,24,Grum,Essential Mix,2014-05-24 - Grum - Essential Mix
2014-05-31,2014,05,31,KiNK,Essential Mix,2014-05-31 - KiNK - Essential Mix
2014-06-07,2014,06,07,Wankelmut,Essential Mix,2014-06-07 - Wankelmut - Essential Mix
2014-06-14,2014,06,14,Gilles Peterson,Essential Mix,2014-06-14 - Gilles Peterson - Essential Mix
2014-06-21,2014,06,21,Porter Robinson,Essential Mix,2014-06-21 - Porter Robinson - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,2014-06-27 - Annie Mac b2b Pete Tong @ Glastonbury (Essential Mix)
unknown,unknown,unknown,unknown,unknown,unknown,2014-06-27 - VA @ Glastonbury Festival (Essential Mix)
2014-07-05,2014,07,05,"Gaiser, Matador",Essential Mix,"2014-07-05 - Gaiser, Matador - Essential Mix"
2014-07-12,2014,07,12,Amine Edge & DANCE,Essential Mix,2014-07-12 - Amine Edge & DANCE - Essential Mix
2014-07-19,2014,07,19,Green Velvet,Essential Mix,2014-07-19 - Green Velvet - Essential Mix
2014-07-26,2014,07,26,Joy Orbison,Essential Mix,2014-07-26 - Joy Orbison - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2014-07-24 - Richie Hawtin @ ENTER.Main, Space, Ibiza (Essential Mix, 2014-08-01)"
unknown,unknown,unknown,unknown,unknown,unknown,"2014-07-16 - Greg Vickers b2b Just Be, Shlomi Aber @ Tribal Sessions, Sankeys, Ibiza (Essential Mix, 2014-08-02)"
unknown,unknown,unknown,unknown,unknown,unknown,"2014-08-02 - Above & Beyond @ Cream, Privilege, Ibiza (Essential Mix, 2014-08-03)"
unknown,unknown,unknown,unknown,unknown,unknown,"2014-08-02 - Annie Mac @ Cream, Privilege, Ibiza (Essential Mix, 2014-08-03)"
unknown,unknown,unknown,unknown,unknown,unknown,"2014-08-02 - Sasha b2b Pete Tong @ Cream, Privilege, Ibiza (Essential Mix, 2014-08-03)"
unknown,unknown,unknown,unknown,unknown,unknown,"2014-08-02 - Steve Angello @ Cream, Privilege, Ibiza (Essential Mix, 2014-08-03)"
unknown,unknown,unknown,unknown,unknown,unknown,"2014-08-03 - Skream @ We Love, Space, Ibiza (Essential Mix, 2014-08-09)"
2014-08-16,2014,08,16,Finnebassen,Essential Mix,2014-08-16 - Finnebassen - Essential Mix
2014-08-23,2014,08,23,Gorgon City,Essential Mix,2014-08-23 - Gorgon City - Essential Mix
2014-08-30,2014,08,30,Subb-an,Essential Mix,2014-08-30 - Subb-an - Essential Mix
2014-09-06,2014,09,06,Martin Garrix,Essential Mix,2014-09-06 - Martin Garrix - Essential Mix
2014-09-13,2014,09,13,Ten Walls,Essential Mix,2014-09-13 - Ten Walls - Essential Mix
2014-09-20,2014,09,20,Heidi,Essential Mix,2014-09-20 - Heidi - Essential Mix
2014-09-27,2014,09,27,Bicep,Essential Mix,2014-09-27 - Bicep - Essential Mix
2014-10-04,2014,10,04,Anja Schneider,Essential Mix,2014-10-04 - Anja Schneider - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2014-10-05 - Carl Cox @ Space Closing Fiesta, Ibiza (Essential Mix, 2014-10-11)"
2014-10-18,2014,10,18,Caribou,Essential Mix,2014-10-18 - Caribou - Essential Mix
2014-10-25,2014,10,25,Apollonia,Essential Mix,2014-10-25 - Apollonia - Essential Mix
2014-11-01,2014,11,01,Kutski,Essential Mix,2014-11-01 - Kutski - Essential Mix
2014-11-08,2014,11,08,Steffi,Essential Mix,2014-11-08 - Steffi - Essential Mix
2014-11-15,2014,11,15,Huxley,Essential Mix,2014-11-15 - Huxley - Essential Mix
2014-11-22,2014,11,22,Jon Hopkins,Essential Mix,2014-11-22 - Jon Hopkins - Essential Mix
2014-11-29,2014,11,29,Richy Ahmed,Essential Mix,2014-11-29 - Richy Ahmed - Essential Mix
2014-12-06,2014,12,06,Oliver Heldens,Essential Mix,2014-12-06 - Oliver Heldens - Essential Mix
2014-12-13,2014,12,13,VA,Essential Mix (Warp 25 Special),2014-12-13 - VA - Essential Mix (Warp 25 Special)
2014-12-20,2014,12,20,Oliver $,Essential Mix,2014-12-20 - Oliver $ - Essential Mix
2014-12-27,2014,12,27,Caribou,Essential Mix (Essential Mix Of The Year),2014-12-27 - Caribou - Essential Mix (Essential Mix Of The Year)
2015-01-03,2015,01,03,Prydz x Olander,Essential Mix,2015-01-03 - Prydz x Olander - Essential Mix
2015-01-10,2015,01,10,S.P.Y,Essential Mix,2015-01-10 - S.P.Y - Essential Mix
2015-01-17,2015,01,17,Luke Solomon,Essential Mix,2015-01-17 - Luke Solomon - Essential Mix
2015-01-24,2015,01,24,Tale Of Us,Essential Mix,2015-01-24 - Tale Of Us - Essential Mix
2015-01-31,2015,01,31,Joris Voorn,Essential Mix,2015-01-31 - Joris Voorn - Essential Mix
2015-02-07,2015,02,07,Waze & Odyssey,Essential Mix,2015-02-07 - Waze & Odyssey - Essential Mix
2015-02-14,2015,02,14,Erick Morillo,Essential Mix,2015-02-14 - Erick Morillo - Essential Mix
2015-02-21,2015,02,21,Redlight,Essential Mix,2015-02-21 - Redlight - Essential Mix
